-19.2741935483871	15.5409356725146	1
-19.2741935483871	4.69298245614036	1
-6.04838709677419	5.30701754385966	1
-5.88709677419354	15.7456140350877	3
7.33870967741936	15.9502923976608	1
7.50000000000001	5.30701754385966	1
20.5645161290323	5.51169590643276	1
20.4032258064516	15.7456140350877	3
-18.6290322580645	-4.72222222222221	1
-16.2096774193548	-2.47076023391812	1
-3.14516129032258	-13.9327485380117	1
-5.40322580645161	-18.4356725146199	3
7.50000000000001	-18.6403508771930	1
7.50000000000001	-5.95029239766082	1
20.7258064516129	-5.95029239766082	1
20.5645161290323	-18.8450292397661	3
